id,idn,cod_libro,id_libro,numero_capitolo,lingua,titolo
Gdt_15,455,Gdt,18,15,en,Israel Celebrates Judith’s Victory
Gdt_15,455,Gdt,18,15,it,Tripudio da Betùlia a Gerusalemme
Gdt_16,456,Gdt,18,16,en,The Renown and Death of Judith
Gdt_16,456,Gdt,18,16,it,Fine della vita di Giuditta
Est_1,457,Est,19,1,en,Dream of Mordecai
Est_1,457,Est,19,1,it,Presentazione dei personaggi
Est_2,458,Est,19,2,en,The Search for a New Queen
Est_2,458,Est,19,2,it,Ester diventa regina
Est_3,459,Est,19,3,en,Mordecai Refuses to Honor Haman
Est_3,459,Est,19,3,it,Conflitto tra Aman e Mardocheo
Est_4,460,Est,19,4,en,Mordecai Exhorts Esther
Est_4,460,Est,19,4,it,Impegno di Mardocheo e di Ester per salvare gli Ebrei
Est_5,461,Est,19,5,en,First Banquet of Esther
Est_5,461,Est,19,5,it,Ester si presenta al re
Est_6,462,Est,19,6,en,Mordecai’s Reward from the King
Est_6,462,Est,19,6,it,Rivincita degli ebrei
Est_7,463,Est,19,7,en,Punishment of Haman
Est_7,463,Est,19,7,it,Condanna di Aman
Est_8,464,Est,19,8,en,The Second Royal Decree
Est_8,464,Est,19,8,it,Il favore reale passa ai Giudei
Est_9,465,Est,19,9,en,The Massacre Reversed
Est_9,465,Est,19,9,it,Vendetta e festa
Est_10,466,Est,19,10,en,The Rise of Mordecai Completed
Est_10,466,Est,19,10,it,Elogio di Mardocheo
1Mac_1,467,1Mac,20,1,en,From Alexander to Antiochus
1Mac_1,467,1Mac,20,1,it,Introduzione
1Mac_2,468,1Mac,20,2,en,Mattathias and His Sons
1Mac_2,468,1Mac,20,2,it,L'inizio della rivolta maccabaica
1Mac_3,469,1Mac,20,3,en,Judas and His Early Victories
1Mac_3,469,1Mac,20,3,it,Storia di giuda maccabeo
1Mac_4,470,1Mac,20,4,en,Victory over Gorgias
1Mac_4,470,1Mac,20,4,it,La purificazione del tempio
1Mac_5,471,1Mac,20,5,en,Victories over Hostile Neighbors
1Mac_5,471,1Mac,20,5,it,Spedizioni di Giuda e dei fratelli
1Mac_6,472,1Mac,20,6,en,Siege of the Citadel
1Mac_6,472,1Mac,20,6,it,Morte e successione di Antioco Epìfane
1Mac_7,473,1Mac,20,7,en,Expedition of Bacchides and Alcimus
1Mac_7,473,1Mac,20,7,it,Alcimo e Nicànore contro Giuda
1Mac_8,474,1Mac,20,8,en,Eulogy of the Romans
1Mac_8,474,1Mac,20,8,it,Giuda e la potenza dei Romani
1Mac_9,475,1Mac,20,9,en,Death of Judas
1Mac_9,475,1Mac,20,9,it,Morte di Giuda
1Mac_10,476,1Mac,20,10,en,Jonathan Becomes High Priest
1Mac_10,476,1Mac,20,10,it,"Giònata sommo sacerdote, stratega e governatore"
1Mac_11,477,1Mac,20,11,en,Alliance of Ptolemy and Demetrius II
1Mac_11,477,1Mac,20,11,it,Tolomeo VI sostiene Demetrio II e muore con Alessandro Balas
1Mac_12,478,1Mac,20,12,en,Alliances with Rome and Sparta
1Mac_12,478,1Mac,20,12,it,Alleanze di Giònata con Roma e Sparta
1Mac_13,479,1Mac,20,13,en,Simon as Leader
1Mac_13,479,1Mac,20,13,it,Storia di simone maccabeo
1Mac_14,480,1Mac,20,14,en,Capture of Demetrius II
1Mac_14,480,1Mac,20,14,it,Elogio di Simone
1Mac_15,481,1Mac,20,15,en,Letter of Antiochus VII
1Mac_15,481,1Mac,20,15,it,Alleanze e vittorie di Simone
1Mac_16,482,1Mac,20,16,en,Murder of Simon and His Sons
1Mac_16,482,1Mac,20,16,it,Morte di Simone
2Mac_1,483,2Mac,21,1,en,Letter 1: 124 B.C
2Mac_1,483,2Mac,21,1,it,Introduzione
2Mac_2,484,2Mac,21,2,en,Prefaction of the author
2Mac_2,484,2Mac,21,2,it,Prefazione dell'autore
2Mac_3,485,2Mac,21,3,en,Heliodorus’ Arrival in Jerusalem
2Mac_3,485,2Mac,21,3,it,Il sommo sacerdozio e il tempio
2Mac_4,486,2Mac,21,4,en,Simon Accuses Onias
2Mac_4,486,2Mac,21,4,it,Lotte per il sommo sacerdozio e rovina del tempio
2Mac_5,487,2Mac,21,5,en,Jason’s Revolt
2Mac_5,487,2Mac,21,5,it,La persecuzione di antioco epifane
2Mac_6,488,2Mac,21,6,en,Abolition of Judaism
2Mac_6,488,2Mac,21,6,it,Fedeltà alla legge è scelta del martirio
2Mac_7,489,2Mac,21,7,en,Martyrdom of a Mother and Her Seven Sons
2Mac_7,489,2Mac,21,7,it,Il martirio dei sette fratelli
2Mac_8,490,2Mac,21,8,en,Resistance from Judas Maccabeus
2Mac_8,490,2Mac,21,8,it,Storia di giuda maccabeo
2Mac_9,491,2Mac,21,9,en,Punishment and Death of Antiochus IV
2Mac_9,491,2Mac,21,9,it,Morte di Antioco Epìfane
2Mac_10,492,2Mac,21,10,en,Purification of the Temple
2Mac_10,492,2Mac,21,10,it,Avvenimenti sotto Antioco V Eupàtore
2Mac_11,493,2Mac,21,11,en,Defeat of Lysias
2Mac_11,493,2Mac,21,11,it,Scambi epistolari
2Mac_12,494,2Mac,21,12,en,Incidents at Joppa and Jamnia
2Mac_12,494,2Mac,21,12,it,Nuove azioni militari di Giuda
2Mac_13,495,2Mac,21,13,en,Death of Menelaus
2Mac_13,495,2Mac,21,13,it,Spedizione e ritirata di Antioco Eupàtore
2Mac_14,496,2Mac,21,14,en,Dealings with Nicanor
2Mac_14,496,2Mac,21,14,it,Missione e fine di Nicànore
2Mac_15,497,2Mac,21,15,en,Nicanor’s Arrogance
2Mac_15,497,2Mac,21,15,it,Epilogo
Gb_1,498,Gb,22,1,en,Job’s Piety
Gb_1,498,Gb,22,1,it,Prologo
Gb_2,499,Gb,22,2,en,The Second Interview
Gb_2,499,Gb,22,2,it,La corte celeste
Gb_3,500,Gb,22,3,en,Job’s Complaint
Gb_3,500,Gb,22,3,it,"Dialogo tra giobbe e i suoi tre amici: elifaz, bildad e sofar"
Gb_4,501,Gb,22,4,en,Eliphaz’s First Speech
Gb_4,501,Gb,22,4,it,Primo discorso di elifaz
Gb_5,502,Gb,22,5,en,Eliphaz’s First Prosecution
Gb_5,502,Gb,22,5,it,Lorigine del male
Gb_6,503,Gb,22,6,en,Job’s First Reply
Gb_6,503,Gb,22,6,it,Risposta di Giobbe a Elifaz
Gb_7,504,Gb,22,7,en,Job’s First Defense
Gb_7,504,Gb,22,7,it,La vita è un duro servizio
Gb_8,505,Gb,22,8,en,Bildad’s First Speech
Gb_8,505,Gb,22,8,it,Primo discorso di bildad
Gb_9,506,Gb,22,9,en,Job’s Second Reply
Gb_9,506,Gb,22,9,it,Risposta di giobbe a bildad
Gb_10,507,Gb,22,10,en,Job’s Second Defense
Gb_10,507,Gb,22,10,it,Giobbe si sente colpito da Dio senza motivo
Gb_11,508,Gb,22,11,en,Zophar’s First Speech
Gb_11,508,Gb,22,11,it,Primo discorso di sofar
Gb_12,509,Gb,22,12,en,Job’s Third Reply
Gb_12,509,Gb,22,12,it,Risposta di giobbe a sofar
Gb_13,510,Gb,22,13,en,Job’s Third Defense
Gb_13,510,Gb,22,13,it,Giobbe vuole difendere la sua causa davanti a Dio
Gb_14,511,Gb,22,14,en,Job’s Third Defense
Gb_14,511,Gb,22,14,it,Il triste destino della condizione umana
Gb_15,512,Gb,22,15,en,Second Speech of Eliphaz
Gb_15,512,Gb,22,15,it,Secondo discorso di elifaz
Gb_16,513,Gb,22,16,en,Job’s Fourth Reply
Gb_16,513,Gb,22,16,it,Risposta di giobbe a elifaz
Gb_17,514,Gb,22,17,en,Job’s Fourth Defense
Gb_17,514,Gb,22,17,it,Accorato lamento di Giobbe
Gb_18,515,Gb,22,18,en,Bildad’s Second Speech
Gb_18,515,Gb,22,18,it,Secondo discorso di bildad
Gb_19,516,Gb,22,19,en,Job’s Fifth Reply
Gb_19,516,Gb,22,19,it,Risposta di giobbe a bildad
Gb_20,517,Gb,22,20,en,Zophar’s Second Speech
Gb_20,517,Gb,22,20,it,Secondo discorso di sofar
Gb_21,518,Gb,22,21,en,Job’s Sixth Reply
Gb_21,518,Gb,22,21,it,Risposta di giobbe a sofar
Gb_22,519,Gb,22,22,en,Eliphaz’s Third Speech
Gb_22,519,Gb,22,22,it,Terzo discorso di elifaz
Gb_23,520,Gb,22,23,en,Job’s Seventh Reply
Gb_23,520,Gb,22,23,it,Risposta di giobbe a elifaz
Gb_24,521,Gb,22,24,en,Job’s Seventh Defense
Gb_24,521,Gb,22,24,it,Le opere malvagie degli empi e il silenzio di Dio
Gb_25,522,Gb,22,25,en,Bildad’s Third Speech
Gb_25,522,Gb,22,25,it,Terzo discorso di bildad
Gb_26,523,Gb,22,26,en,Job’s Reply
Gb_26,523,Gb,22,26,it,Risposta di giobbe a bildad
Gb_27,524,Gb,22,27,en,Job’s Reply
Gb_27,524,Gb,22,27,it,Ultimi discorsi di giobbe
Gb_28,525,Gb,22,28,en,Job’s Defense
Gb_28,525,Gb,22,28,it,Intermezzo
Gb_29,526,Gb,22,29,en,Job’s Defense
Gb_29,526,Gb,22,29,it,Ultimi discorsi di giobbe
Gb_30,527,Gb,22,30,en,Job’s Defense
Gb_30,527,Gb,22,30,it,Giobbe rievoca la sua attuale situazione di infelicità
Gb_31,528,Gb,22,31,en,Job’s Defense
Gb_31,528,Gb,22,31,it,"Sicuro della propria innocenza, Giobbe si appella a Dio"
Gb_32,529,Gb,22,32,en,The Speech of Elihu
Gb_32,529,Gb,22,32,it,Discorso di eliu
Gb_33,530,Gb,22,33,en,The Speech of Elihu
Gb_33,530,Gb,22,33,it,Eliu disapprova Giobbe
Gb_34,531,Gb,22,34,en,The Speech of Elihu
Gb_34,531,Gb,22,34,it,Gli errori di Giobbe
Gb_35,532,Gb,22,35,en,The Speech of Elihu
Gb_35,532,Gb,22,35,it,Eliu esorta Giobbe a ricercare Dio
Gb_36,533,Gb,22,36,en,The Speech of Elihu
Gb_36,533,Gb,22,36,it,La sorte dei giusti e dei perversi
Gb_37,534,Gb,22,37,en,The Speech of Elihu
Gb_37,534,Gb,22,37,it,Celebrazione delle opere di Dio nel creato
Gb_38,535,Gb,22,38,en,God Talks to Job
Gb_38,535,Gb,22,38,it,La grande teofania
Gb_39,536,Gb,22,39,en,God Talks to Job
Gb_39,536,Gb,22,39,it,L'asino selvatico
Gb_40,537,Gb,22,40,en,God Talks to Job
Gb_40,537,Gb,22,40,it,Giobbe si dichiara incapace di rispondere
Gb_41,538,Gb,22,41,en,God Talks to Job
Gb_41,538,Gb,22,41,it,Leviatan
Gb_42,539,Gb,22,42,en,Job’s Restoration
Gb_42,539,Gb,22,42,it,Giobbe si dichiara vinto e chiede perdono
Sal_1,540,Sal,23,1,en,The Blessed Man
Sal_1,540,Sal,23,1,it,La beatitudine del giusto
Sal_2,541,Sal,23,2,en,The King Rejected but Coming to Reign
Sal_2,541,Sal,23,2,it,Il Signore sostiene il suo consacrato
Sal_3,542,Sal,23,3,en,A Psalm in Distress
Sal_3,542,Sal,23,3,it,La salvezza viene dal Signore
Sal_4,543,Sal,23,4,en,Prayer in Trouble
Sal_4,543,Sal,23,4,it,Preghiera della sera
Sal_5,544,Sal,23,5,en,Sharing God’s Attitude Toward Sin
Sal_5,544,Sal,23,5,it,Preghiera del mattino
Sal_6,545,Sal,23,6,en,Praying in Deepest Distress
Sal_6,545,Sal,23,6,it,Invocazione a Dio nel dolore
Sal_7,546,Sal,23,7,en,The Slandered Saint Psalm
Sal_7,546,Sal,23,7,it, Preghiera del giusto perseguitato
Sal_8,547,Sal,23,8,en,The Son of Man Reigning
Sal_8,547,Sal,23,8,it,La gloria di Dio e la dignità dell'uomo
Sal_9,548,Sal,23,9,en,Praise for Righteous Judgment
Sal_9,548,Sal,23,9,it,Inno alla giustizia di Dio
Sal_10,549,Sal,23,10,en,A Psalm Concerning the Wicked
Sal_10,549,Sal,23,10,it,Dio abbatte l'arroganza dell'empio
Sal_11,550,Sal,23,11,en,The Psalm of the Steadfast
Sal_11,550,Sal,23,11,it, Fiducia in Dio
Sal_12,551,Sal,23,12,en,Liars Against the Truth
Sal_12,551,Sal,23,12,it,Contro la menzogna e l'arroganza
Sal_13,552,Sal,23,13,en,The “How Long” Psalm
Sal_13,552,Sal,23,13,it,Implorazione a Dio
Sal_14,553,Sal,23,14,en,The Psalm of the Fool
Sal_14,553,Sal,23,14,it, Lo stolto vive come se Dio non esistesse
Sal_15,554,Sal,23,15,en,The Regenerate Described
Sal_15,554,Sal,23,15,it, Il giusto vive alla presenza del Signore
Sal_16,555,Sal,23,16,en,Death and Resurrection
Sal_16,555,Sal,23,16,it,Il Signore è l'unico vero bene
Sal_17,556,Sal,23,17,en,A Prayer of David Against the Wicked
Sal_17,556,Sal,23,17,it,Invocazione a Dio nella persecuzione
Sal_18,557,Sal,23,18,en,David’s Psalm of Deliverance
Sal_18,557,Sal,23,18,it,Inno di lode e di ringraziamento a Dio
Sal_19,558,Sal,23,19,en,The Witness of Creation and Revelation
Sal_19,558,Sal,23,19,it,Rivelazione di Dio
Sal_20,559,Sal,23,20,en,A Psalm for a Day of Trouble
Sal_20,559,Sal,23,20,it,"In preghiera per il re, il consacrato del Signore"
Sal_21,560,Sal,23,21,en,Victorious King Psalm
Sal_21,560,Sal,23,21,it,Ringraziamento per la preghiera esaudita
Sal_22,561,Sal,23,22,en,The Good Shepherd (Crucified)
Sal_22,561,Sal,23,22,it,Le sofferenze e la gloria del giusto
Sal_23,562,Sal,23,23,en,The Great Shepherd (Risen)
Sal_23,562,Sal,23,23,it,Il Signore è il mio pastore
Sal_24,563,Sal,23,24,en,The Chief Shepherd (Coming)
Sal_24,563,Sal,23,24,it,"Il Signore, re della gloria, entra nel suo tempio"
Sal_25,564,Sal,23,25,en,Trust in the Midst of Trouble
Sal_25,564,Sal,23,25,it,Inno alla bontà di Dio
Sal_26,565,Sal,23,26,en,How to Avoid Backsliding
Sal_26,565,Sal,23,26,it,Preghiera dell'innocente
Sal_27,566,Sal,23,27,en,One Desire in Time of Trouble
Sal_27,566,Sal,23,27,it,"Nelle prove, il Signore è rifugio sicuro"
Sal_28,567,Sal,23,28,en,A Cry for Judgment
Sal_28,567,Sal,23,28,it,"Contro i nemici, il Signore è forza e scudo"
Sal_29,568,Sal,23,29,en,The Judgment Storm
Sal_29,568,Sal,23,29,it,Inno all'onnipotenza di Dio
Sal_30,569,Sal,23,30,en,A Psalm of Dedication
Sal_30,569,Sal,23,30,it,Inno di ringraziamento per la salvezza ricevuta
Sal_31,570,Sal,23,31,en,A Psalm of Trouble and Trust
Sal_31,570,Sal,23,31,it,Preghiera fiduciosa nella prova
Sal_32,571,Sal,23,32,en,David’s Testimony of Confession
Sal_32,571,Sal,23,32,it,La gioia del peccatore perdonato
Sal_33,572,Sal,23,33,en,"Praise for Creation, Providence, Grace"
Sal_33,572,Sal,23,33,it,"Inno a Dio, creatore e Signore della storia"
Sal_34,573,Sal,23,34,en,Appreciation for Deliverance
Sal_34,573,Sal,23,34,it,"Inno a Dio, sorgente di gioia e di pace"
Sal_35,574,Sal,23,35,en,A Prayer for Intercessors
Sal_35,574,Sal,23,35,it,Implorazione del giusto perseguitato
Sal_36,575,Sal,23,36,en,Wicked Way and God’s Way Contrasted
Sal_36,575,Sal,23,36,it,La malvagità dell'empio e la bontà di Dio
Sal_37,576,Sal,23,37,en,“Fret Not” Psalm
Sal_37,576,Sal,23,37,it,La sorte del giusto e dell'empio
Sal_38,577,Sal,23,38,en,"David, Out of Fellowship, In at End"
Sal_38,577,Sal,23,38,it,"Richiesta di perdono, di liberazione e di salvezza"
Sal_39,578,Sal,23,39,en,Prayer for Wisdom
Sal_39,578,Sal,23,39,it,La vita dell'uomo è solo un soffio
Sal_40,579,Sal,23,40,en,"The Obedience of Christ, New Song"
Sal_40,579,Sal,23,40,it,Inno di ringraziamento a Dio
Sal_41,580,Sal,23,41,en,Prophesied Betrayal by Judas
Sal_41,580,Sal,23,41,it,"Preghiera di un malato, abbandonato da tutti"
Sal_42,581,Sal,23,42,en,“Hope Thou in God” Psalm
Sal_42,581,Sal,23,42,it,Lamento e nostalgia dell'esule
Sal_43,582,Sal,23,43,en,Enemies Bug Me
Sal_43,582,Sal,23,43,it,Lamento e nostalgia dell'esule
Sal_44,583,Sal,23,44,en,Undeserved Suffering
Sal_44,583,Sal,23,44,it,Lamento e preghiera d'Israele oppresso
Sal_45,584,Sal,23,45,en,Royal Wedding Psalm
Sal_45,584,Sal,23,45,it,Canto nuziale per il re e la regina
Sal_46,585,Sal,23,46,en,Triumph in the Great Tribulation Period
Sal_46,585,Sal,23,46,it,"Dio, nostro rifugio e nostra forza"
Sal_47,586,Sal,23,47,en,The Lord Reigning
Sal_47,586,Sal,23,47,it,"Lode a Dio, re di tutta la terra"
Sal_48,587,Sal,23,48,en,Jerusalem
Sal_48,587,Sal,23,48,it,"Il monte Sion, dimora del Signore"
Sal_49,588,Sal,23,49,en,The Folly of Unbelief
Sal_49,588,Sal,23,49,it,La ricchezza non preserva dalla morte
Sal_50,589,Sal,23,50,en,The Nature of True Worship
Sal_50,589,Sal,23,50,it,Il vero culto
Sal_51,590,Sal,23,51,en,David’s Sin Acknowledged
Sal_51,590,Sal,23,51,it,Salmo di pentimento
Sal_52,591,Sal,23,52,en,“Green Olive Tree” Psalm
Sal_52,591,Sal,23,52,it,La sorte del prepotente
Sal_53,592,Sal,23,53,en,The Psalm of the Fool
Sal_53,592,Sal,23,53,it,La condotta dei malvagi
Sal_54,593,Sal,23,54,en,“Mine Helper” Psalm
Sal_54,593,Sal,23,54,it,Invocazione al nome di Dio
Sal_55,594,Sal,23,55,en,Escape From Tribulation
Sal_55,594,Sal,23,55,it,Preghiera di un uomo tradito e umiliato
Sal_56,595,Sal,23,56,en,A Prayer of the Hunted One
Sal_56,595,Sal,23,56,it,Fiducia in Dio e nella sua parola
Sal_57,596,Sal,23,57,en,Refuge in Trouble
Sal_57,596,Sal,23,57,it,Preghiera a Dio nel pericolo
Sal_58,597,Sal,23,58,en,Imprecatory Psalm
Sal_58,597,Sal,23,58,it,Contro i giudici iniqui
Sal_59,598,Sal,23,59,en,Prayer for Deliverance and Judgment
Sal_59,598,Sal,23,59,it,Invocazione di aiuto
Sal_60,599,Sal,23,60,en,Through Defeat to Victory
Sal_60,599,Sal,23,60,it,Preghiera dopo la sconfitta
Sal_61,600,Sal,23,61,en,Refuge in the Rock
Sal_61,600,Sal,23,61,it,Preghiera di un esiliato
Sal_62,601,Sal,23,62,en,Confidence in God the Rock
Sal_62,601,Sal,23,62,it,Dio solo è rifugio e salvezza
Sal_63,602,Sal,23,63,en,“Most Beautiful” Psalm
Sal_63,602,Sal,23,63,it,Fame e sete di Dio
Sal_64,603,Sal,23,64,en,Wicked vs. the Righteous
Sal_64,603,Sal,23,64,it,Invocazione del giusto perseguitato
Sal_65,604,Sal,23,65,en,Thanksgiving Psalm
Sal_65,604,Sal,23,65,it,Inno di ringraziamento a Dio per la sua bontà
Sal_66,605,Sal,23,66,en,Worthy Worship Psalm
Sal_66,605,Sal,23,66,it,Invito a lodare Dio per le sue grandi opere
Sal_67,606,Sal,23,67,en,Future Kingdom Blessing
Sal_67,606,Sal,23,67,it,Lode a Dio per la sua provvidenza
Sal_68,607,Sal,23,68,en,Victorious Procession of God
Sal_68,607,Sal,23,68,it,Canto di trionfo e di gloria
Sal_69,608,Sal,23,69,en,The Sufferings of Christ
Sal_69,608,Sal,23,69,it,Invocazione di aiuto
Sal_70,609,Sal,23,70,en,Memorial Psalm
Sal_70,609,Sal,23,70,it,Implorazione nell'angustia
Sal_71,610,Sal,23,71,en,Aged Saint Psalm
Sal_71,610,Sal,23,71,it,Fiducia in Dio in ogni situazione della vita
Sal_72,611,Sal,23,72,en,King and the Kingdom
Sal_72,611,Sal,23,72,it,La gloria del regno messianico
Sal_73,612,Sal,23,73,en,Envious at the Prosperity of the Wicked
Sal_73,612,Sal,23,73,it,La fede del giusto messa alla prova
Sal_74,613,Sal,23,74,en,The Enemy in Possession
Sal_74,613,Sal,23,74,it,Supplica per il tempio distrutto
Sal_75,614,Sal,23,75,en,The Lord’s Cup of Judgment
Sal_75,614,Sal,23,75,it,"Inno di lode a Dio, giusto giudice"
Sal_76,615,Sal,23,76,en,When God Reigns in Zion
Sal_76,615,Sal,23,76,it,Canto di vittoria
Sal_77,616,Sal,23,77,en,The Troubled Saint
Sal_77,616,Sal,23,77,it,Meditazione sul passato d'Israele
Sal_78,617,Sal,23,78,en,The History of God’s Grace With Israel
Sal_78,617,Sal,23,78,it,L'insegnamento della storia d'Israele
Sal_79,618,Sal,23,79,en,A Prayer With Jerusalem in Ruins!
Sal_79,618,Sal,23,79,it,Lamento su Gerusalemme ridotta in macerie
Sal_80,619,Sal,23,80,en,"Christ, the Strong Man"
Sal_80,619,Sal,23,80,it,Preghiera per la rinascita d'Israele
Sal_81,620,Sal,23,81,en,God Bares the Heart
Sal_81,620,Sal,23,81,it,Invito ad ascoltare il Signore
Sal_82,621,Sal,23,82,en,God is the Judge
Sal_82,621,Sal,23,82,it,Condanna dei giudici corrotti
Sal_83,622,Sal,23,83,en,Afflicted to Learn!
Sal_83,622,Sal,23,83,it,Preghiera contro i nemici d'Israele
Sal_84,623,Sal,23,84,en,“Sons of Grace” Psalm
Sal_84,623,Sal,23,84,it,Canto di pellegrinaggio
Sal_85,624,Sal,23,85,en,“Revival Prayer” Psalm
Sal_85,624,Sal,23,85,it,Supplica per la pace e la giustizia
Sal_86,625,Sal,23,86,en,Poor and Needy Prayer
Sal_86,625,Sal,23,86,it,Preghiera nei pericoli e nelle prove
Sal_87,626,Sal,23,87,en,A Song of Zion
Sal_87,626,Sal,23,87,it,"Sion, madre di tutti i popoli"
Sal_88,627,Sal,23,88,en,“Deepest Distress” Psalm
Sal_88,627,Sal,23,88,it,Preghiera a Dio dal profondo dell'angoscia
Sal_89,628,Sal,23,89,en,“Davidic Covenant” Psalm
Sal_89,628,Sal,23,89,it,"Inno di lode a Dio, fedele alle sue promesse"
Sal_90,629,Sal,23,90,en,The Psalm of Death (First Adam)
Sal_90,629,Sal,23,90,it,Eternità di Dio e brevità della vita dell'uomo
Sal_91,630,Sal,23,91,en,The Psalm of Life (Last Adam)
Sal_91,630,Sal,23,91,it,La protezione divina
Sal_92,631,Sal,23,92,en,Sabbath Palm (of rest)
Sal_92,631,Sal,23,92,it,Inno di lode del giusto
Sal_93,632,Sal,23,93,en,The King and His Throne
Sal_93,632,Sal,23,93,it,"Inno a Dio, re"
Sal_94,633,Sal,23,94,en,A Prayer for Vengeance
Sal_94,633,Sal,23,94,it,"Inno a Dio, giusto giudice"
Sal_95,634,Sal,23,95,en,A Psalm of Praise and Warning
Sal_95,634,Sal,23,95,it,Invito all'adorazione
Sal_96,635,Sal,23,96,en,Praise and Testimony in View of the Second Advent
Sal_96,635,Sal,23,96,it,Inno alla grandezza e alla gloria di Dio
Sal_97,636,Sal,23,97,en,“The Lord Reigneth” Psalm
Sal_97,636,Sal,23,97,it,La gloria del Signore
Sal_98,637,Sal,23,98,en,A New Song of Victory
Sal_98,637,Sal,23,98,it,"Inno a Dio, salvatore"
Sal_99,638,Sal,23,99,en,Righteous Judgment & Trembling
Sal_99,638,Sal,23,99,it,"Inno a Dio, re giusto e santo"
Sal_100,639,Sal,23,100,en,The Old Hundreth (Thanksgiving)
Sal_100,639,Sal,23,100,it,Invito alla lode
Sal_101,640,Sal,23,101,en,The King and His Subjects
Sal_101,640,Sal,23,101,it,Solenne impegno del re per la giustizia
Sal_102,641,Sal,23,102,en,A Prayer in Humiliation
Sal_102,641,Sal,23,102,it,Preghiera durante la prova
Sal_103,642,Sal,23,103,en,"Bless the Lord, O My Soul"
Sal_103,642,Sal,23,103,it,Inno alla bontà e all'amore di Dio
Sal_104,643,Sal,23,104,en,The Praise of His Works
Sal_104,643,Sal,23,104,it,"Inno a Dio, creatore"
Sal_105,644,Sal,23,105,en,Israel’s History & God’s Mercy
Sal_105,644,Sal,23,105,it,"Inno di lode a Dio, fedele verso Israele"
Sal_106,645,Sal,23,106,en,Israel’s Failure & God’s Grace
Sal_106,645,Sal,23,106,it,La fedeltà di Dio e l'infedeltà d'Israele
Sal_107,646,Sal,23,107,en,Thanksgiving for Affliction
Sal_107,646,Sal,23,107,it,Inno di ringraziamento
Sal_108,647,Sal,23,108,en,Praise for Victory
Sal_108,647,Sal,23,108,it,"Inno a Dio, re vittorioso"
Sal_109,648,Sal,23,109,en,“Satanic Power” Psalm
Sal_109,648,Sal,23,109,it,Supplica a Dio contro gli empi
Sal_110,649,Sal,23,110,en,Christ as King and Priest
Sal_110,649,Sal,23,110,it,"Il messia, re e sacerdote"
Sal_111,650,Sal,23,111,en,“Reverend is His Name” Psalm
Sal_111,650,Sal,23,111,it,Inno di lode a Dio
Sal_112,651,Sal,23,112,en,God’s Plan is Greater than
Sal_112,651,Sal,23,112,it,Inno di elogio del giusto
Sal_113,652,Sal,23,113,en,the Pressures of Life
Sal_113,652,Sal,23,113,it,"Inno a Dio, amorevole verso i poveri"
Sal_114,653,Sal,23,114,en,From Dunghill to Ruler
Sal_114,653,Sal,23,114,it,Le meraviglie dell'esodo dall'Egitto
Sal_115,654,Sal,23,115,en,When Israel Went Out of Egypt
Sal_115,654,Sal,23,115,it,L'unico vero Dio e i falsi idoli
Sal_116,655,Sal,23,116,en,God Compared With Idols
Sal_116,655,Sal,23,116,it,Lode a Dio per la salvezza ricevuta
Sal_117,656,Sal,23,117,en,“Dying Grace” Psalm
Sal_117,656,Sal,23,117,it,"Da tutti i popoli, lode al Signore"
Sal_118,657,Sal,23,118,en,The Shortest Psalm (praise)
Sal_118,657,Sal,23,118,it,Inno di ringraziamento
Sal_119,658,Sal,23,119,en,The Exalted Christ
Sal_119,658,Sal,23,119,it,Meditazione sulla legge del Signore
Sal_120,659,Sal,23,120,en,“The Word of God” Psalm
Sal_120,659,Sal,23,120,it,Invocazioni per la pace
Sal_121,660,Sal,23,121,en,Prayer Against a Lying Tongue
Sal_121,660,Sal,23,121,it,"Lode a Dio, custode d'Israele"
Sal_122,661,Sal,23,122,en,The Traveler’s Psalm
Sal_122,661,Sal,23,122,it,"Saluto a Gerusalemme, città di pace"
Sal_123,662,Sal,23,123,en,Jerusalem and Peace
Sal_123,662,Sal,23,123,it,Preghiera fiduciosa a Dio
Sal_124,663,Sal,23,124,en,Waiting in Faith
Sal_124,663,Sal,23,124,it,"Dio, nostro aiuto e nostro liberatore"
Sal_125,664,Sal,23,125,en,Lord on our Side
Sal_125,664,Sal,23,125,it,"Dio, nostra salda protezione"
Sal_126,665,Sal,23,126,en,Security for the Trusting
Sal_126,665,Sal,23,126,it,La gioia del ritorno
Sal_127,666,Sal,23,127,en,A Psalm of Freedom
Sal_127,666,Sal,23,127,it,La forza di Dio sorregge le fatiche dell'uomo
Sal_128,667,Sal,23,128,en,Safety in the Lord
Sal_128,667,Sal,23,128,it,Felicità della famiglia benedetta dal Signore
Sal_129,668,Sal,23,129,en,Earthly Blessings
Sal_129,668,Sal,23,129,it,Invocazione a Dio contro i nemici d'Israele
Sal_130,669,Sal,23,130,en,Comfort in Affliction
Sal_130,669,Sal,23,130,it,Attesa del perdono e della salvezza del Signore
Sal_131,670,Sal,23,131,en,Who Shall Stand?
Sal_131,670,Sal,23,131,it,Abbandono fiducioso in Dio
Sal_132,671,Sal,23,132,en,Childlike Trust
Sal_132,671,Sal,23,132,it,La fedeltà di Dio alle promesse fatte a Davide
Sal_133,672,Sal,23,133,en,Davidic Covenant Psalm
Sal_133,672,Sal,23,133,it,Inno all' amore e alla concordia
Sal_134,673,Sal,23,134,en,A Psalm of Fellowship
Sal_134,673,Sal,23,134,it,Invito alla lode
